,LATITUDE,LONGITUDE,MEAN_TEMPERATURE,MIN_TEMPERATURE,MAX_TEMPERATURE,TOTAL_PRECIPITATION,DAYS_WITH_VALID_PRECIP,DAYS_WITH_PRECIP_GE_1MM,TOTAL_SNOWFALL,DAYS_WITH_VALID_SNOWFALL,DAYS_WITH_VALID_SUNSHINE,Ensemencee,Recoltee,Rendement,Production_boisseaux,Production_tonnes,Annee,Region
0,51.02625,-91.02875,5.081612903225806,-39.6,34.925,732.4,356.25,108.75,100.3,91.25,0.0,200.0,200.0,33.06367750474413,6.61,0.1019401005521112,2005,Kenora
0,46.895333333333326,-84.61366666666666,6.896656710473915,-28.933333333333334,31.566666666666666,913.7666666666668,363.0,124.66666666666667,102.33333333333333,121.33333333333333,0.0,3498.281131886825,3366.514441207732,34.49363203105636,116.12331036225682,2.358464433457436,2021,Algoma
0,44.13066666666666,-79.28333333333335,7.947147780534878,-25.666666666666668,34.36666666666667,957.4,353.3333333333333,129.0,175.46666666666667,353.3333333333333,0.0,159.3152467714486,122.7750525578136,34.64047559726412,4.252986212081762,0.0655899912415064,2013,York
0,48.7055,-92.5305,6.351129032258065,-42.55,33.7,911.7,364.0,122.5,105.0,182.5,0.0,1400.0,800.0,34.865874422668064,27.89,0.4301224514974862,2005,Rainy River
0,44.0115,-78.858,7.840819892473119,-26.6,35.55,857.65,333.0,101.0,83.25,182.5,0.0,2012.0,103.01464254952629,35.14973010779403,3.620936882766723,0.0558424614103007,2011,Durham
0,44.576,-75.91550000000001,6.877492188217995,-27.15,34.85,815.4,333.5,104.0,37.1,151.5,0.0,2990.0,2640.0,35.39772727272727,93.45,1.441195521421301,2020,Leeds And Grenville
0,44.23,-78.363,5.855061179087875,-25.0,33.8,704.3,361.0,93.0,0.0,0.0,0.0,1090.0,870.0,35.804597701149426,31.15,0.4803985071404336,2020,Peterborough
0,43.918,-80.086,7.373118279569892,-28.0,33.0,1013.4,365.0,145.0,265.8,365.0,0.0,2000.0,1500.0,36.740174578933626,55.11,0.8499120940131396,2005,Dufferin
0,43.64,-79.879,7.840483870967742,-17.0,35.0,862.5,351.0,104.0,24.0,365.0,0.0,886.0,700.0,37.0,25.9,0.399432466611147,2006,Halton
0,45.071,-77.879,4.696264367816092,-33.1,32.3,968.7,359.0,120.0,0.0,0.0,0.0,420.0,360.0,37.0,13.32,0.2054224114000185,2019,Hastings
0,48.957,-88.07583333333334,5.359686379928315,-39.733333333333334,31.75,791.2333333333332,361.8333333333333,100.66666666666667,86.63333333333333,121.66666666666667,0.0,200.0,200.0,37.25245083248487,7.45,0.11489466703679709,2005,Thunder Bay
0,47.104,-84.662,0.61,-35.5,31.3,935.75,358.5,117.0,164.95,180.5,0.0,980.0,840.0,38.17857142857143,32.07,0.4945868418617563,2018,Algoma
0,43.534,-79.78800000000001,8.938844086021506,-23.85,35.65,819.45,365.0,99.5,155.89999999999998,365.0,0.0,700.0,700.0,38.78001146821165,27.15,0.4187100953085962,2005,Halton
0,47.0065,-82.686,6.452634408602151,-37.45,35.8,750.5,365.0,116.0,228.95,365.0,0.0,300.0,200.0,38.83459924237418,7.77,0.1198297399833441,2005,Sudbury
0,45.001,-75.365,8.028225806451612,-29.0,32.0,1087.3,353.0,145.0,233.0,353.0,0.0,1100.0,900.0,39.0,35.1,0.5413158138243731,2008,"Stormont, Dundas And Glengarry"
0,42.9995,-82.30449999999999,8.690743087557603,-24.35,35.65,714.15,357.0,90.5,0.0,0.0,0.0,1550.0,1050.0,39.00952380952381,40.96000000000001,0.631689337158015,2019,Lambton
0,44.403,-76.908,6.538387096774194,-26.5,36.5,976.6,362.0,133.0,150.2,362.0,0.0,640.0,570.0,39.1578947368421,22.32,0.3442213380216526,2020,Lennox And Addington
0,45.8825,-82.567,6.088649425287357,-31.700000000000003,30.7,696.5,359.5,92.0,0.0,0.0,0.0,120.8152209148271,115.2081187833614,39.42741442333915,4.542358244204873,0.0922552959398009,2022,Manitoulin
0,50.59083333333333,-92.03566666666667,1.488452425093137,-38.06666666666666,32.03333333333334,637.3166666666667,353.0,94.33333333333333,20.716666666666665,58.666666666666664,0.0,683.4219706067364,532.3497455252473,39.558690477380445,21.059058808945505,0.3247749731492782,2013,Kenora
0,43.10283333333333,-79.31533333333333,9.983178666043322,-19.48333333333333,34.46666666666666,710.7333333333332,343.0,111.83333333333333,80.16666666666667,169.83333333333334,0.0,1400.0,1300.0,40.0,52.0,0.8019493538138861,2007,Niagara
0,42.059666666666665,-82.88933333333334,11.954180212260857,-19.133333333333333,33.1,774.0666666666666,310.0,89.0,57.63333333333333,201.0,0.0,600.0,500.0,40.0,20.0,0.3084420591591869,2007,Essex
0,44.13066666666666,-79.28333333333335,8.236541218637994,-25.633333333333336,33.06666666666667,1059.466666666667,360.3333333333333,146.0,299.3333333333333,360.3333333333333,0.0,200.0,200.0,40.0,8.0,0.1233768236636747,2008,York
0,44.9125,-79.58500000000001,7.828333333333333,-33.5,34.0,933.5,358.5,113.0,0.0,0.0,0.0,200.0,200.0,40.11288886066559,8.02,0.1236852657228339,2005,Muskoka
0,45.054,-76.784,4.327131336405531,-31.0,34.0,1079.1,355.0,139.0,260.40000000000003,355.0,0.0,570.0,450.0,40.51111111111111,18.23,0.2811449369235989,2018,Frontenac
0,50.25616666666667,-81.59233333333333,2.9979604356217258,-39.599999999999994,32.13333333333333,605.7166666666666,346.8333333333333,91.16666666666667,82.23333333333333,114.83333333333333,0.0,892.0,269.42291128337644,40.57358726270453,10.931454001527976,0.1685860090917611,2011,Cochrane
0,49.093333333333334,-89.2341111111111,6.092229713072006,-33.28888888888889,32.12222222222222,612.0666666666666,338.6666666666667,83.55555555555556,55.900000000000006,161.44444444444446,0.0,200.0,200.0,41.0,8.0,0.1233768236636747,2010,Thunder Bay
0,44.802,-77.6785,7.218172043010752,-33.2,35.15,890.3,365.0,120.0,66.5,182.5,0.0,2100.0,2100.0,41.41740327978339,86.98,1.341414515283304,2005,Hastings
0,45.3395,-80.035,8.371397849462365,-32.5,32.6,941.05,355.5,112.0,174.4,178.0,0.0,900.0,800.0,41.88083557727295,33.5,0.5166404490916382,2005,Parry Sound
0,50.434,-81.9585,4.198131720430108,-42.1,35.85,713.2750000000001,357.75,114.25,0.0,0.0,0.0,600.0,500.0,42.16687462169262,21.08,0.325097930353783,2005,Cochrane
0,45.93575,-77.29650000000001,3.9966818741603225,-31.849999999999998,36.45,750.2750000000001,319.25,111.5,109.55,152.5,0.0,3140.0,2490.0,42.389558232931726,105.55,1.627802967212609,2018,Renfrew
0,44.403,-76.908,5.680740740740741,-32.0,34.5,940.6,347.0,113.0,187.0,347.0,0.0,300.0,240.0,42.5,10.2,0.1573054501711853,2018,Lennox And Addington
0,43.0518,-79.31660000000001,9.011228889242014,-15.719999999999999,35.0,679.7199999999999,323.4,98.8,54.32000000000001,180.8,0.0,1500.0,1250.0,42.8,53.5,0.825082508250825,2020,Niagara
0,45.3395,-80.035,8.56668817204301,-29.6,33.4,995.6,347.5,130.0,181.4,167.5,0.0,500.0,500.0,43.0,21.5,0.3315752135961259,2007,Parry Sound
0,45.150499999999994,-79.344,7.653424122040363,-33.175,32.35,991.425,357.25,142.5,199.8,177.25,0.0,100.0,100.0,43.0,4.3,0.0663150427192252,2007,Muskoka
0,45.013999999999996,-76.82,7.83505376344086,-30.5,33.25,904.35,365.0,136.0,314.75,365.0,0.0,900.0,800.0,43.0,34.4,0.5305203417538016,2007,Frontenac
0,47.159,-83.672,3.9169086021505377,-35.1,29.7,982.95,365.0,126.0,290.5,365.0,0.0,500.0,400.0,43.0,17.0,0.2621757502853089,2009,Algoma
0,44.23,-78.363,7.231666666666667,-19.5,34.4,723.9,353.0,81.0,0.0,0.0,0.0,979.427649140232,850.5555900428332,43.23534262787766,36.774062359558535,0.5671333758915292,2012,Peterborough
0,44.576,-75.91550000000001,7.770194375516956,-28.7,31.45,965.85,341.0,121.5,63.6,160.5,0.0,2070.0,1540.0,43.56493506493506,67.09,1.0346688874494927,2019,Leeds And Grenville
0,44.997,-77.882,5.873736772486772,-36.15,32.7,913.15,304.0,105.0,83.0,126.0,0.0,1172.4947442186406,903.573931324457,43.59120718906471,39.38787845100214,0.6074439167669433,2013,Hastings
0,43.767,-81.717,8.646505376344086,-23.1,32.5,1018.0,363.0,120.0,0.0,0.0,0.0,1751.0,607.5222509331037,43.61159486875338,26.49501428144765,0.4086088381210889,2011,Huron
0,43.033,-79.18350000000001,9.282123655913978,-22.45,34.35,1023.9000000000001,365.0,122.0,125.2,182.5,0.0,3900.0,3900.0,43.62269356573985,170.13,2.623762376237624,2005,Niagara
0,43.01066666666666,-82.06833333333333,9.06802681992337,-24.8,36.53333333333333,1101.8333333333333,357.6666666666667,141.66666666666666,119.16666666666667,242.66666666666666,0.0,1390.0,100.37324145851277,43.79999999999999,4.4,0.0678572530150211,2011,Lambton
0,48.72366666666667,-92.56133333333334,5.287759856630825,-35.266666666666666,34.333333333333336,546.6,364.3333333333333,93.33333333333333,82.13333333333334,243.33333333333334,0.0,2450.0,2000.0,44.0,88.0,1.3571450603004227,2006,Rainy River
0,45.3395,-80.035,7.4235603345280765,-29.85,31.15,1015.65,344.0,119.0,93.55,163.5,0.0,854.0,854.0,44.39451386713792,37.91291484253578,0.584696876137932,2011,Parry Sound
0,45.071,-77.879,4.065430107526882,-33.3,35.5,1025.3,364.0,114.0,0.0,0.0,0.0,1650.0,1320.0,44.71969696969697,59.03,0.9103667376083404,2020,Hastings
0,44.7585,-75.858,8.084387907492747,-27.95,31.5,1009.3499999999999,341.0,132.0,94.8,167.5,0.0,300.0,200.0,45.0,9.0,0.1387989266216341,2008,Leeds And Grenville
0,45.3395,-80.035,8.996164256581386,-28.15,31.2,904.45,348.5,106.0,102.95,166.0,0.0,300.0,200.0,45.0,9.0,0.1387989266216341,2010,Parry Sound
0,48.7055,-92.78075,7.102131741029126,-39.5,31.65,810.425,353.5,93.0,60.175,176.75,0.0,2800.0,2600.0,45.0,117.0,1.804386046081244,2010,Rainy River
0,45.93575,-77.29650000000001,6.958850785384434,-27.225,35.525000000000006,644.0250000000001,320.75,102.5,87.325,153.25,0.0,2778.272944519796,2156.8171542982623,45.77612021976456,98.73072134720776,1.5226353497302327,2012,Renfrew
0,45.071,-77.879,7.911290322580646,-30.6,32.4,935.5,361.0,108.0,0.0,0.0,0.0,31.988043236492302,21.54922523861169,45.82454258206843,0.9874833895573452,0.0200557876419096,2021,Hastings
0,48.815625,-88.3825,4.43945564516129,-30.8625,32.925,580.7875,358.25,88.625,62.9875,135.75,0.0,434.0,400.0,46.0,18.4,0.2837666944264519,2006,Thunder Bay
0,45.263,-75.359,8.179166666666667,-23.5,35.5,1162.3,365.0,134.0,116.4,365.0,0.0,3955.0,3300.0,46.0,151.8,2.3410752290182293,2006,Prescott And Russell
0,44.71733333333333,-75.82133333333333,6.9856420714373995,-33.63333333333333,31.599999999999998,918.1666666666666,355.6666666666667,119.66666666666667,30.2,114.66666666666667,0.0,1300.0,1000.0,46.0,46.0,0.70941673606613,2009,Leeds And Grenville
0,46.895333333333326,-84.61366666666666,3.235313929056977,-29.433333333333337,31.566666666666666,1031.4666666666665,365.0,131.0,93.36666666666667,117.0,0.0,400.0,360.0,46.4,16.704,0.2576108078097529,2020,Algoma
0,44.403,-76.908,7.042471264367817,-30.5,36.5,863.2,351.0,109.0,179.6,351.0,0.0,800.0,730.0,46.43835616438356,33.9,0.5228092902748218,2016,Lennox And Addington
0,45.3395,-80.035,7.102822580645161,-26.65,32.2,982.75,358.0,125.0,103.0,178.0,0.0,1116.0,900.0,47.0,42.3,0.6523549551216804,2006,Parry Sound
0,44.98833333333334,-79.52433333333335,6.275179211469535,-29.5,33.666666666666664,1046.8666666666666,361.0,136.0,0.0,0.0,0.0,229.0,200.0,47.0,9.4,0.1449677678048178,2006,Muskoka
0,45.108999999999995,-76.18299999999999,8.671006144393242,-31.0,33.25,944.9,312.0,129.0,256.55,312.0,0.0,100.0,100.0,47.0,4.7,0.0724838839024089,2008,Lanark
0,45.76666666666667,-77.41133333333333,6.87220348647768,-28.833333333333332,32.333333333333336,916.3000000000001,319.6666666666667,121.33333333333333,232.66666666666666,319.6666666666667,0.0,4700.0,3700.0,47.0,173.9,2.6819037043891307,2008,Renfrew
0,45.013999999999996,-76.82,5.928922877271042,-34.75,32.25,989.7,346.5,136.0,193.0,346.5,0.0,400.0,300.0,47.0,14.0,0.2159094414114308,2009,Frontenac
0,44.23,-78.363,9.09258064516129,-27.0,31.1,697.7,356.0,91.0,0.0,0.0,0.0,2066.4275930774024,1392.0799504143151,47.63512204454262,66.31189833374674,1.3467946551583965,2021,Peterborough
0,43.95,-78.167,8.120459770114943,-21.7,29.4,1016.9,327.0,154.0,0.0,0.0,0.0,2036.1797977775552,1569.16608269096,47.88645208826848,75.1417964373166,1.1588445211023195,2013,Northumberland
0,43.08714285714286,-79.30757142857144,8.542364826908765,-22.5,31.257142857142856,1004.5285714285714,336.2857142857143,108.0,55.82857142857143,186.57142857142858,0.0,2900.0,2600.0,48.0,125.0,1.9277628697449187,2009,Niagara
0,43.00775,-82.1285,8.665094086021506,-32.625,33.1,906.625,357.25,127.5,60.325,182.5,0.0,1800.0,1600.0,48.0,77.0,1.1875019277628698,2009,Lambton
0,42.981,-81.643,8.875,-20.5,35.0,1194.4,362.0,144.0,173.0,362.0,0.0,2062.0564483236803,1710.7431274981643,48.31389431530783,82.6526626625855,1.274677873331876,2013,Middlesex
0,45.108999999999995,-76.18299999999999,7.775143678160921,-32.5,33.75,1038.9,360.0,128.0,213.60000000000002,360.0,0.0,696.338438308887,461.2111734253667,48.42335163973816,22.33339083095279,0.3444278527952992,2013,Lanark
0,42.059666666666665,-82.88933333333334,10.98388888888889,-21.099999999999998,35.06666666666667,740.9000000000001,365.0,98.33333333333333,131.70000000000002,243.33333333333334,0.0,1000.0,1000.0,48.81544794510828,48.82,0.7529070664075753,2005,Essex
0,44.23,-78.363,7.573099078341015,-29.9,32.3,859.5,343.0,95.0,0.0,0.0,0.0,1957.0,635.2569623887454,48.91198316760633,31.071677851463043,0.4791906149018081,2011,Peterborough
0,45.108999999999995,-76.18299999999999,8.214396654719234,-31.25,34.5,844.7,342.0,115.0,259.5,342.0,0.0,800.0,700.0,49.0,34.3,0.5289781314580055,2007,Lanark
0,44.23,-78.363,7.277183908045977,-32.0,29.5,760.7,352.0,92.0,0.0,0.0,0.0,903.8737446197993,500.0,49.0,25.0,0.3855525739489837,2014,Peterborough
0,45.054,-76.784,5.581163594470047,-27.0,34.5,1029.1,359.0,149.0,204.4,359.0,0.0,220.0,190.0,49.21052631578947,9.35,0.1441966626569198,2020,Frontenac
0,45.108999999999995,-76.18299999999999,8.100860215053764,-32.75,36.0,920.9,347.5,123.5,168.10000000000002,347.5,0.0,745.0,538.8458225667528,49.91957418500967,26.89895401390357,0.4148384382638347,2011,Lanark
0,45.263,-75.359,10.808333333333334,-27.5,34.5,635.3,271.0,88.0,126.0,271.0,0.0,172.29219143576825,133.75314861460956,49.95083500943497,6.681081458440797,0.1030363261225871,2012,Prescott And Russell
0,48.8635,-88.8465,4.315366051130512,-35.39,32.809999999999995,754.06,339.6,101.0,73.03999999999999,142.7,0.0,100.0,100.0,50.0,5.0,0.0771105147897967,2007,Thunder Bay
0,45.013999999999996,-76.82,7.011666666666667,-30.0,31.75,1175.1,359.5,156.5,347.5,359.5,0.0,800.0,600.0,50.0,30.0,0.4626630887387804,2008,Frontenac
0,43.9585,-78.17500000000001,7.889122023809524,-25.3,31.35,840.75,284.0,95.5,24.25,103.0,0.0,1780.0,1343.1524547803615,50.32874859399752,67.59918222005145,1.0425215480714884,2011,Northumberland
0,44.233,-78.367,7.731021505376344,-33.1,35.6,665.0,354.0,96.0,0.0,0.0,0.0,3200.0,2900.0,50.60672046726409,146.76,2.263347830110113,2005,Peterborough
0,44.23,-78.363,6.516989247311828,-32.8,33.8,727.1,353.0,102.0,0.0,0.0,0.0,600.0,510.0,50.69470882352942,25.8543015,0.3987276996391228,2019,Peterborough
0,44.032,-80.024,7.794047619047619,-20.5,32.4,609.2,311.0,97.0,0.0,0.0,0.0,1040.0,960.0,50.9375,48.9,0.7541408346442121,2016,Dufferin
0,43.95,-78.167,7.509354838709678,-18.4,30.2,1016.7,365.0,115.0,0.0,0.0,0.0,6347.0,5400.0,51.0,275.4,4.247247154622004,2006,Northumberland
0,42.059666666666665,-82.88933333333334,9.846154104207494,-18.633333333333333,32.333333333333336,873.7333333333332,327.6666666666667,106.0,104.33333333333333,212.66666666666666,0.0,500.0,500.0,51.0,25.5,0.3932636254279633,2008,Essex
0,44.459,-79.7375,8.14171146953405,-28.650000000000002,33.733333333333334,690.2666666666668,361.6666666666667,105.33333333333333,69.8,121.66666666666667,60.520833333333336,5700.0,5400.0,51.242200978077925,276.71,4.267450109496931,2005,Simcoe
0,42.981,-81.643,8.141774193548386,-25.0,33.5,746.6,364.0,130.0,144.0,364.0,0.0,2226.7393906966618,1878.2505793522707,51.45573885761016,96.64677132030543,1.9628959255154037,2022,Middlesex
0,43.923,-78.883,7.058843159065628,-22.9,34.5,659.5,361.0,99.0,0.0,0.0,0.0,2180.0,1750.0,51.64,90.37,1.3936954443107863,2020,Durham
0,45.533,-78.267,5.335376344086021,-34.9,36.0,718.5,357.0,104.0,0.0,0.0,0.0,1500.0,900.0,51.66981949185807,46.5,0.7171277875451096,2005,Nipissing
0,44.997,-77.882,7.986005747126436,-32.6,32.1,1140.4,347.0,150.0,90.9,168.5,0.0,1170.0,760.0,51.75,39.33,0.6065513093365411,2017,Hastings
0,45.054,-76.784,6.965430107526881,-31.0,33.5,1069.6,365.0,151.0,237.0,365.0,0.0,624.9191113028472,413.9074633304572,51.90670962473357,21.4845745106041,0.3313373201104855,2013,Frontenac
0,43.00775,-82.1285,10.410020161290323,-20.6,36.125,708.9250000000001,361.0,112.75,83.67500000000001,180.5,0.0,2800.0,2500.0,52.0,130.0,2.004873384534715,2007,Lambton
0,43.10716666666667,-79.30333333333333,10.788211015361808,-17.183333333333334,33.73333333333333,756.0,316.3333333333333,92.33333333333333,51.800000000000004,205.5,0.0,1800.0,1300.0,52.0,68.0,1.0487030011412355,2010,Niagara
0,43.4075,-80.4265,5.578190743338009,-26.7,33.2,833.8,348.5,107.5,63.5,169.0,0.0,1420.0,1090.0,52.0,56.68,0.8741247956571359,2018,Waterloo
0,45.89766666666666,-77.27300000000001,5.299310746998919,-30.3,36.13333333333333,892.2333333333332,357.6666666666667,122.33333333333333,72.13333333333334,122.0,0.0,2430.0,2150.0,52.009302325581395,111.82,1.7244995527590141,2020,Renfrew
0,49.056714285714285,-88.99085714285715,3.3897363290567095,-33.785714285714285,32.07142857142857,730.6999999999999,336.7142857142857,98.0,61.82857142857143,145.71428571428572,0.0,942.218286473323,867.8326322780605,52.0226861880531,45.14698469275362,0.696261446173061,2012,Thunder Bay
0,42.981,-81.643,9.003563218390806,-27.0,34.5,1007.6,363.0,138.0,128.6,363.0,0.0,500.0,340.0,52.05349705882353,17.698189000000003,0.2729432929274236,2019,Middlesex
0,43.9585,-78.17500000000001,7.8449462365591405,-20.15,29.1,785.2,285.0,112.0,93.5,111.0,0.0,2400.0,2000.0,53.0,106.0,1.6347429135436908,2008,Northumberland
0,45.3395,-80.035,6.640774339212882,-34.0,30.2,1120.15,340.5,123.0,131.6,159.5,0.0,800.0,700.0,53.0,37.0,0.5706178094444959,2009,Parry Sound
0,50.044375,-81.80825,-0.4796202750433145,-35.85,33.575,683.1625,327.375,109.375,99.03750000000001,101.375,0.0,1310.0,1170.0,53.0,62.01,0.9563246044230592,2020,Cochrane
0,44.461749999999995,-79.77225,9.351572580645161,-20.900000000000002,32.725,840.6750000000001,359.75,114.75,75.35,91.25,0.0,1106.9925074559358,946.6304808236094,53.53288762969036,50.67586315677004,1.0292267807139994,2021,Simcoe
0,45.054,-76.784,6.407592592592593,-27.5,33.5,1013.0,343.0,133.0,218.4,343.0,0.0,870.0,650.0,53.70769230769231,34.91,0.5383856142623608,2019,Frontenac
0,44.23,-78.363,6.0123106060606055,-29.5,35.9,419.9,326.0,69.0,0.0,0.0,0.0,550.0,510.0,53.80392156862745,27.44,0.4231825051664045,2016,Peterborough
0,45.233,-81.633,3.565,-26.6,31.2,935.2,354.0,122.0,0.0,0.0,0.0,3390.0,2610.0,53.98467432950192,140.9,2.172974306776472,2018,Bruce
0,42.861,-80.741,9.037096774193548,-25.0,31.0,1093.3,365.0,123.0,186.6,365.0,0.0,200.86083213773315,100.0,54.0,5.0,1.6038987076277722,2014,Oxford
0,44.212,-80.7355,7.70491935483871,-28.75,34.25,1202.5,365.0,142.0,458.15,365.0,0.0,6800.0,6800.0,54.5151495215869,370.7,5.71697356651553,2005,Grey
0,47.159,-83.672,6.238575268817204,-33.2,33.6,806.85,364.5,106.0,266.75,365.0,0.0,1100.0,800.0,54.78969437057683,43.83,0.6759507726473581,2005,Algoma
0,46.71866666666667,-81.89299999999999,5.3404059183925705,-33.96666666666667,29.46666666666667,1030.8999999999999,341.6666666666667,141.66666666666666,311.2333333333333,341.6666666666667,0.0,600.0,500.0,55.0,27.5,0.42410783134388214,2008,Sudbury
0,45.275,-75.2115,7.72693399512365,-28.5,32.25,1112.25,313.5,140.0,304.65,313.5,0.0,1000.0,800.0,55.0,44.0,0.6785725301502114,2008,Prescott And Russell
0,46.71866666666667,-81.893,6.560463389656938,-30.366666666666664,32.233333333333334,741.6,362.0,111.0,133.66666666666666,362.0,0.0,500.0,500.0,55.0,28.0,0.4318188828228617,2010,Sudbury
0,44.5255,-77.0125,8.018139400921658,-32.0,30.0,1055.0,353.5,123.0,181.15,353.5,0.0,602.5824964131994,400.0,55.0,22.0,0.3392862650751057,2014,Lennox And Addington
0,43.9585,-78.17500000000001,8.204933385579938,-23.85,28.6,583.75,252.5,66.0,10.0,76.5,0.0,1902.9253271747496,1700.0,55.0008445945946,94.0,1.4496776780481786,2015,Northumberland
0,43.95,-78.167,7.766397849462365,-25.3,34.0,868.3,365.0,109.0,0.0,0.0,0.0,6200.0,6200.0,55.09841956860373,341.61,5.268344591468493,2005,Northumberland
0,45.93575,-77.29650000000001,6.47247342886998,-34.825,34.05,825.05,324.5,124.75,90.3,152.0,0.0,1938.7025452976704,1284.075711820535,55.15035651464146,70.81723329869452,1.092150663130294,2013,Renfrew
0,50.39766666666667,-81.76799999999999,1.2592114695340502,-42.63333333333333,30.183333333333337,805.8666666666667,363.0,133.33333333333334,85.13333333333333,122.0,16.5,400.0,300.0,55.26770358957436,16.58,0.2556984670429659,2004,Cochrane
0,48.724,-92.56333333333333,5.017921898025347,-39.73333333333333,30.266666666666666,689.6333333333332,348.3333333333333,109.33333333333333,59.666666666666664,120.66666666666667,0.0,1400.0,1330.0,55.48120300751881,73.79,1.1379969772678205,2017,Rainy River
0,44.5255,-77.0125,7.733067502986858,-34.25,30.0,1000.5,365.0,121.5,137.9,366.0,0.0,100.0,100.0,55.77969625784461,5.58,0.0860553345054131,2004,Lennox And Addington
0,42.9995,-82.30449999999999,8.421246858649528,-26.0,32.6,860.25,349.5,109.5,0.0,0.0,0.0,903.8737446197993,400.0,55.8,22.0,0.3392862650751057,2014,Lambton
0,48.724,-92.56333333333333,4.317987201142558,-34.833333333333336,33.53333333333333,710.1666666666666,355.3333333333333,113.0,62.4,120.33333333333333,0.0,1820.0,1347.0,55.84261321455085,75.22,1.160050584497702,2016,Rainy River
0,45.263,-75.359,8.95404761904762,-26.5,33.5,854.9,310.0,118.0,159.5,310.0,0.0,2800.0,2500.0,56.0,140.0,2.1590944141143087,2007,Prescott And Russell
0,45.344,-80.044,6.335698924731183,-35.0,30.0,988.6,327.0,124.0,0.0,0.0,0.0,602.5824964131994,300.0,56.0,17.0,0.2621757502853089,2014,Parry Sound
0,42.9995,-82.30449999999999,6.831736542443064,-24.0,34.05,857.25,340.0,105.5,0.0,0.0,0.0,490.0,250.0,56.16,14.04,0.2165263255297492,2018,Lambton
0,43.9585,-78.17500000000001,9.050763248847925,-21.95,31.7,460.8,247.5,62.5,12.5,88.5,0.0,1920.0,1820.0,56.434065934065934,102.71,1.5840041948120045,2016,Northumberland
0,44.1,-78.833,8.340537634408602,-30.5,34.5,844.4,365.0,120.0,172.5,365.0,0.0,3200.0,2500.0,56.4347657080158,141.09,2.1759045063384845,2005,Durham
0,47.0065,-82.686,4.893118279569893,-31.5,31.65,930.9,365.0,128.5,239.15,365.0,0.0,711.0,600.0,57.0,34.2,0.5274359211622097,2006,Sudbury
0,45.8125,-77.38775000000001,7.637992075129172,-30.85,34.0,798.725,330.25,108.0,137.4,241.0,0.0,4700.0,4200.0,57.0,239.4,3.692051448135468,2007,Renfrew
0,42.861,-80.741,8.502956989247313,-25.1,31.5,1099.4,365.0,131.0,122.3,365.0,0.0,2300.0,2100.0,57.0,120.0,1.8506523549551217,2009,Oxford
0,44.233,-78.367,6.492204301075269,-31.8,31.8,933.5,362.0,118.0,0.0,0.0,0.0,600.0,500.0,57.0,29.0,0.447240985780821,2009,Peterborough
0,42.861,-80.741,10.573870967741936,-20.5,34.5,924.2,360.0,113.0,95.2,360.0,0.0,1000.0,700.0,57.0,40.0,0.6168841183183739,2010,Oxford
0,48.724,-92.56333333333333,3.157431714250402,-41.4,32.5,883.1666666666666,352.6666666666667,151.0,66.06666666666666,118.33333333333333,0.0,602.5824964131994,500.0,57.0,29.0,0.447240985780821,2014,Rainy River
0,43.95,-78.167,7.6977419354838705,-25.0,26.0,777.1,351.0,102.0,0.0,0.0,0.0,502.1520803443328,300.0,57.0,17.0,0.2621757502853089,2014,Northumberland
0,45.93575,-77.29650000000001,6.876874602733196,-34.25,35.625,801.1999999999999,325.25,110.25,79.075,148.75,0.0,3810.0,2543.6692506459945,57.09606098329418,145.2334946562139,2.2398059075323697,2011,Renfrew
0,45.93575,-77.29650000000001,5.788478665074882,-32.225,34.25,779.85,323.0,112.5,92.6,143.75,0.0,3700.0,2760.0,57.88405797101449,159.76,2.4638351685635853,2019,Renfrew
0,43.9585,-78.17500000000001,8.407215821812596,-22.75,29.95,557.05,267.0,81.0,31.25,92.5,0.0,4100.0,3700.0,58.0,214.6,3.309583294778076,2007,Northumberland
0,42.981,-81.643,8.484354838709677,-28.5,32.5,895.6,363.0,127.0,142.0,363.0,0.0,502.1520803443328,200.0,58.0,12.0,0.1850652354955121,2014,Middlesex
0,44.997,-77.882,6.377313023242199,-37.4,29.65,835.75,290.0,111.0,83.25,113.5,0.0,301.2912482065997,200.0,58.0,12.0,0.1850652354955121,2014,Hastings
0,43.677,-79.631,8.45489247311828,-24.2,32.2,733.8,365.0,110.0,141.0,365.0,0.0,200.86083213773315,200.0,58.0,12.0,0.1850652354955121,2014,Peel
0,45.93575,-77.29650000000001,8.570024606148296,-30.0,32.55,986.725,328.75,125.75,88.4,152.25,0.0,2860.0,2570.0,58.08171206225681,149.27,2.302057308534592,2017,Renfrew
0,43.576499999999996,-79.78450000000001,9.02373012810619,-22.25,35.75,600.45,284.5,86.5,84.55,284.5,0.0,690.0,720.0,58.30555555555556,41.98,0.6474198821751334,2016,Halton
0,45.73533333333334,-82.49966666666666,6.16732542330985,-29.7,26.8,575.4333333333334,355.3333333333333,83.33333333333333,89.66666666666667,122.0,0.0,100.0,100.0,58.67404661687155,5.87,0.0905277443632213,2004,Manitoulin
0,45.108999999999995,-76.18299999999999,7.215591397849463,-32.5,30.25,872.9000000000001,366.0,118.5,143.7,366.0,0.0,1400.0,600.0,58.68275290647983,35.21,0.5430122451497487,2004,Lanark
0,45.0,-75.633,7.132634408602151,-24.0,32.8,792.9,322.0,96.0,0.0,0.0,0.0,3001.0,2500.0,59.0,147.5,2.274760186299004,2006,Leeds And Grenville
